topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,case_id,committed,view,leader,prepare_votes,commit_votes,started_at,committed_at,view_changes,reason,message_count,bytes_sent,safety_violation,semantic_proposal_valid,fault_activated,validator_rechecks,validator_recheck_failures,invalid_proposal_attempted
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_027-w0002,True,0,rsu-1,4,4,44.064379625587705,44.105940587904776,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_035-w0002,True,0,rsu-2,4,4,44.156370069508604,44.19597218832044,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_047-w0003,True,0,rsu-2,4,4,59.01853450770816,59.05876425774417,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,60,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_003-w0000,True,0,rsu-4,4,4,14.040426275758856,14.071341401702549,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_003-w0001,True,0,rsu-2,4,4,29.049007424561733,29.082869220531354,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_027-w0001,True,0,rsu-3,4,4,29.108926438597088,29.149557806654975,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_035-w0001,True,0,rsu-4,4,4,29.197347311083355,29.232840993344134,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_006-w0002,True,0,rsu-2,4,4,44.02400218749603,44.054828484295676,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_027-w0002,True,0,rsu-1,4,4,44.06988260900656,44.1041816664242,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_047-w0003,True,0,rsu-2,4,4,59.0119177359234,59.04753041349938,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_003-w0000,True,0,rsu-4,4,4,14.03479695678464,14.075978947208144,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_003-w0001,True,0,rsu-2,4,4,29.043927018913262,29.075814374939362,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_035-w0001,True,0,rsu-2,4,4,29.154414412260614,29.198048158755505,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_006-w0002,True,0,rsu-2,4,4,44.015427255307756,44.049239994836924,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_027-w0002,True,0,rsu-1,4,4,44.06561234987169,44.1034723104284,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,60,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_035-w0002,True,0,rsu-4,4,4,44.18456306306593,44.21966964211015,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_047-w0003,True,0,rsu-2,4,4,59.0170041924356,59.05373327428426,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_003-w0000,True,0,rsu-4,4,4,14.043584532935787,14.080531342357709,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_003-w0001,True,0,rsu-4,4,4,29.07249305880457,29.114053951313643,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,60,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_035-w0001,True,0,rsu-1,4,4,29.168067409828875,29.20357316861908,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_006-w0002,True,0,rsu-2,4,4,44.01559184376778,44.05962291997652,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,60,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_027-w0002,True,0,rsu-1,4,4,44.07873165514894,44.11338415268084,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_047-w0003,True,0,rsu-2,4,4,59.02033853012163,59.054708127358545,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_003-w0000,True,0,rsu-2,4,4,14.031741770804102,14.070608287017482,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_003-w0001,True,0,rsu-3,4,4,29.04288656943122,29.08399829319367,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_006-w0002,True,0,rsu-2,4,4,44.012670903495696,44.05527421166129,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_027-w0002,True,0,rsu-1,4,4,44.08087766559765,44.115337737597514,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,60,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_035-w0002,True,0,rsu-1,4,4,44.153081861640935,44.191905285727245,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_003-w0000,True,0,rsu-1,4,4,14.039303622480443,14.073684677381848,0,committed,29,10784,False,True,False,4,0,False
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_003-w0001,True,0,rsu-4,4,4,29.045956981813873,29.075942149135752,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_023-w0001,True,0,rsu-3,4,4,29.13533220243956,29.176935231802844,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_026-w0001,True,0,rsu-4,4,4,29.22393904006511,29.260959397169742,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_067-w0001,True,0,rsu-2,4,4,29.34092080676294,29.373929254736638,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_006-w0002,True,0,rsu-2,4,4,44.01592015561538,44.052083198428434,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_023-w0002,True,0,rsu-1,4,4,44.0971717670769,44.13353449301961,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_026-w0002,True,0,rsu-1,4,4,44.16595922062732,44.20343025409086,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_067-w0002,True,0,rsu-3,4,4,44.26886088388528,44.30356094866264,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_067-w0003,True,0,rsu-1,4,4,59.10165673798752,59.13742172014922,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1002,distributed_density_honest,,case-urban_roundabout-1002-veh_003-w0000,True,0,rsu-3,4,4,14.038884623717726,14.068812209014297,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1002,distributed_density_honest,,case-urban_roundabout-1002-veh_003-w0001,True,0,rsu-3,4,4,29.044540114515094,29.078002438547244,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1002,distributed_density_honest,,case-urban_roundabout-1002-veh_023-w0001,True,0,rsu-1,4,4,29.12514139137917,29.16465119250879,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1002,distributed_density_honest,,case-urban_roundabout-1002-veh_026-w0001,True,0,rsu-2,4,4,29.217869820741324,29.26037414875327,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1002,distributed_density_honest,,case-urban_roundabout-1002-veh_035-w0001,True,0,rsu-1,4,4,29.30920921948803,29.348721030742105,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1002,distributed_density_honest,,case-urban_roundabout-1002-veh_067-w0001,True,0,rsu-4,4,4,29.397210198883766,29.4344662388404,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1002,distributed_density_honest,,case-urban_roundabout-1002-veh_006-w0002,True,0,rsu-2,4,4,44.016700541434034,44.05774015951982,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1002,distributed_density_honest,,case-urban_roundabout-1002-veh_023-w0002,True,0,rsu-1,4,4,44.103177893835536,44.138355335689674,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1002,distributed_density_honest,,case-urban_roundabout-1002-veh_026-w0002,True,0,rsu-4,4,4,44.17872029808714,44.21251300122627,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1002,distributed_density_honest,,case-urban_roundabout-1002-veh_067-w0002,True,0,rsu-3,4,4,44.263269445821,44.299391520824315,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1002,distributed_density_honest,,case-urban_roundabout-1002-veh_067-w0003,True,0,rsu-1,4,4,59.100117842152244,59.13844574638486,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1003,distributed_density_honest,,case-urban_roundabout-1003-veh_003-w0000,True,0,rsu-1,4,4,14.04102012103895,14.082573366257492,0,committed,29,10784,False,True,False,4,0,False
urban_roundabout,80,1003,distributed_density_honest,,case-urban_roundabout-1003-veh_003-w0001,True,0,rsu-3,4,4,29.04972381497682,29.085591197231125,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1003,distributed_density_honest,,case-urban_roundabout-1003-veh_023-w0001,True,0,rsu-2,4,4,29.162536297146296,29.197596392312494,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1003,distributed_density_honest,,case-urban_roundabout-1003-veh_026-w0001,True,0,rsu-2,4,4,29.238114099306706,29.278873891956508,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1003,distributed_density_honest,,case-urban_roundabout-1003-veh_067-w0001,True,0,rsu-2,4,4,29.323303035214664,29.36355777459515,0,committed,29,10784,False,True,False,4,0,False
urban_roundabout,80,1003,distributed_density_honest,,case-urban_roundabout-1003-veh_006-w0002,True,0,rsu-2,4,4,44.01727250978544,44.06061760660608,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1003,distributed_density_honest,,case-urban_roundabout-1003-veh_023-w0002,True,0,rsu-3,4,4,44.10460661302543,44.14334254057458,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1003,distributed_density_honest,,case-urban_roundabout-1003-veh_026-w0002,True,0,rsu-4,4,4,44.18775184640889,44.22356924364608,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1003,distributed_density_honest,,case-urban_roundabout-1003-veh_067-w0002,True,0,rsu-4,4,4,44.27696852940801,44.3146404888287,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1003,distributed_density_honest,,case-urban_roundabout-1003-veh_067-w0003,True,0,rsu-2,4,4,59.05823120563639,59.094539832313956,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1004,distributed_density_honest,,case-urban_roundabout-1004-veh_003-w0000,True,0,rsu-2,4,4,14.046080685187345,14.078389846970891,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1004,distributed_density_honest,,case-urban_roundabout-1004-veh_003-w0001,True,0,rsu-2,4,4,29.068261438818553,29.104488731382425,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1004,distributed_density_honest,,case-urban_roundabout-1004-veh_023-w0001,True,0,rsu-3,4,4,29.15690772293552,29.194405990332772,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1004,distributed_density_honest,,case-urban_roundabout-1004-veh_026-w0001,True,0,rsu-4,4,4,29.24586310766037,29.2882608129416,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1004,distributed_density_honest,,case-urban_roundabout-1004-veh_035-w0001,True,0,rsu-1,4,4,29.342897250043077,29.376224245199463,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1004,distributed_density_honest,,case-urban_roundabout-1004-veh_067-w0001,True,0,rsu-3,4,4,29.439188701014466,29.473950748520224,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1004,distributed_density_honest,,case-urban_roundabout-1004-veh_023-w0002,True,0,rsu-2,4,4,44.03773725619421,44.072011131981725,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1004,distributed_density_honest,,case-urban_roundabout-1004-veh_026-w0002,True,0,rsu-3,4,4,44.11003758797181,44.15093330307139,0,committed,29,10784,False,True,False,4,0,False
urban_roundabout,80,1004,distributed_density_honest,,case-urban_roundabout-1004-veh_067-w0002,True,0,rsu-4,4,4,44.205432307443836,44.24398815585045,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1004,distributed_density_honest,,case-urban_roundabout-1004-veh_067-w0003,True,0,rsu-2,4,4,59.04717165795503,59.081917507370186,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_003-w0000,True,0,rsu-3,4,4,14.041633754085225,14.078496708076784,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_003-w0001,True,0,rsu-3,4,4,29.046679316143187,29.088394171657512,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_023-w0001,True,0,rsu-3,4,4,29.135977248142456,29.174492324637736,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_026-w0001,True,0,rsu-4,4,4,29.23173264843485,29.2722295398564,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_035-w0001,True,0,rsu-3,4,4,29.319896432383015,29.359451278699726,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_067-w0001,True,0,rsu-4,4,4,29.40306735730701,29.442584637348453,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_006-w0002,True,0,rsu-2,4,4,44.00908129892064,44.04816173892942,0,committed,29,10784,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_023-w0002,True,0,rsu-1,4,4,44.09502998461374,44.13454457793769,0,committed,29,10784,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_026-w0002,True,0,rsu-3,4,4,44.17315972634251,44.210157717882524,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_035-w0002,True,0,rsu-4,4,4,44.25219481494674,44.290819738528164,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_067-w0002,True,0,rsu-2,4,4,44.34515679134433,44.38408672529899,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1005,distributed_density_honest,,case-urban_roundabout-1005-veh_067-w0003,True,0,rsu-2,4,4,59.04846718485033,59.086091639816615,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_003-w0000,True,0,rsu-1,4,4,14.044707094504572,14.082407720041008,0,committed,28,10624,False,True,False,4,0,False
urban_roundabout,80,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_003-w0001,True,0,rsu-1,4,4,29.06653872089452,29.09991387211167,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_026-w0001,True,0,rsu-3,4,4,29.15648201148508,29.192141389434994,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_035-w0001,True,0,rsu-1,4,4,29.247091543214573,29.28289299931709,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_067-w0001,True,0,rsu-1,4,4,29.326359714912655,29.36127711006812,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_006-w0002,True,0,rsu-2,4,4,44.01149141434806,44.05359799089914,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_023-w0002,True,0,rsu-1,4,4,44.0923762588087,44.12909064119414,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_026-w0002,True,0,rsu-1,4,4,44.15916390614912,44.192901450200374,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_035-w0002,True,0,rsu-1,4,4,44.23114259339009,44.26454295619758,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_067-w0002,True,0,rsu-3,4,4,44.316736614485016,44.3538666847372,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1006,distributed_density_honest,,case-urban_roundabout-1006-veh_067-w0003,True,0,rsu-1,4,4,59.08932725007428,59.125164219642365,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_003-w0000,True,0,rsu-3,4,4,14.03694577069555,14.070708626943729,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_003-w0001,True,0,rsu-3,4,4,29.039282871012148,29.077089712722515,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_023-w0001,True,0,rsu-4,4,4,29.13992163133791,29.179064515289188,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_026-w0001,True,0,rsu-1,4,4,29.225509966713037,29.262125088629983,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_035-w0001,True,0,rsu-1,4,4,29.302082801455526,29.337175355196365,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_067-w0001,True,0,rsu-4,4,4,29.391356827567087,29.426213713751395,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_006-w0002,True,0,rsu-2,4,4,44.01515608560332,44.05949965566005,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_023-w0002,True,0,rsu-3,4,4,44.103515752705185,44.139369637991194,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_026-w0002,True,0,rsu-1,4,4,44.17186993347813,44.2091353534678,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_035-w0002,True,0,rsu-4,4,4,44.26132398523516,44.29435714457016,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_067-w0002,True,0,rsu-3,4,4,44.35461070781246,44.393771872952776,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1007,distributed_density_honest,,case-urban_roundabout-1007-veh_067-w0003,True,0,rsu-2,4,4,59.059606211567214,59.092793551556504,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_003-w0000,True,0,rsu-3,4,4,14.03850146481827,14.082924517903939,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_003-w0001,True,0,rsu-3,4,4,29.048404302925576,29.079682552695964,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_023-w0001,True,0,rsu-3,4,4,29.129646540263714,29.170222679033294,0,committed,29,10976,False,True,False,4,0,False
urban_roundabout,80,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_026-w0001,True,0,rsu-4,4,4,29.216678379248442,29.253174948481053,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_067-w0001,True,0,rsu-1,4,4,29.305150964389693,29.34386776040861,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_006-w0002,True,0,rsu-2,4,4,44.017800631951395,44.05290191115012,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_023-w0002,True,0,rsu-3,4,4,44.09974909703816,44.1366829724489,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_026-w0002,True,0,rsu-4,4,4,44.17554976708113,44.21438116897297,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_067-w0002,True,0,rsu-1,4,4,44.272056280551155,44.3104603205671,0,committed,28,10624,False,True,False,4,0,False
urban_roundabout,80,1008,distributed_density_honest,,case-urban_roundabout-1008-veh_067-w0003,True,0,rsu-1,4,4,59.10675069164552,59.15177302077329,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_003-w0000,True,0,rsu-1,4,4,14.047136428272315,14.08053059354369,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_003-w0001,True,0,rsu-4,4,4,29.03871117266436,29.075315963421698,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_023-w0001,True,0,rsu-1,4,4,29.130053378683396,29.163241545572326,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_026-w0001,True,0,rsu-2,4,4,29.212542596367015,29.24836729165454,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_035-w0001,True,0,rsu-4,4,4,29.29717550088312,29.338556984959904,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_067-w0001,True,0,rsu-3,4,4,29.389649083793177,29.42451972252568,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_006-w0002,True,0,rsu-2,4,4,44.009531725968365,44.04364547872048,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_023-w0002,True,0,rsu-2,4,4,44.075470336990165,44.10939722531258,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_026-w0002,True,0,rsu-3,4,4,44.14740893976908,44.182749468034075,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_067-w0002,True,0,rsu-4,4,4,44.24133440205127,44.291608053370496,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1009,distributed_density_honest,,case-urban_roundabout-1009-veh_067-w0003,True,0,rsu-2,4,4,59.058119103202976,59.09179112243521,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_003-w0000,True,0,rsu-4,4,4,14.03875950355271,14.076337074456207,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_003-w0001,True,0,rsu-2,4,4,29.043380446103264,29.08121740706769,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_023-w0001,True,0,rsu-1,4,4,29.133243744814514,29.1757453801772,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_026-w0001,True,0,rsu-3,4,4,29.225307582258193,29.26123785100112,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_035-w0001,True,0,rsu-1,4,4,29.31395187686357,29.35382934870692,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_067-w0001,True,0,rsu-3,4,4,29.412356518279232,29.451607669921817,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_006-w0002,True,0,rsu-2,4,4,44.017554055282,44.05264384201312,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_023-w0002,True,0,rsu-1,4,4,44.09674128222307,44.14210367101003,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_026-w0002,True,0,rsu-1,4,4,44.17034432308642,44.20083003071078,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_035-w0002,True,0,rsu-3,4,4,44.244002743166035,44.28600005412753,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_067-w0002,True,0,rsu-3,4,4,44.32875726073206,44.36235833295758,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,80,1010,distributed_density_honest,,case-urban_roundabout-1010-veh_067-w0003,True,0,rsu-2,4,4,59.044285601425415,59.08237990459574,0,committed,28,10624,False,True,False,4,0,False
urban_roundabout,100,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_003-w0000,True,0,rsu-1,4,4,14.039303622480443,14.073684677381848,0,committed,29,10784,False,True,False,4,0,False
urban_roundabout,100,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_023-w0000,True,0,rsu-3,4,4,14.113466353075639,14.153309043916737,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,100,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_026-w0000,True,0,rsu-3,4,4,14.179468398002946,14.221144501920282,0,committed,27,10080,False,True,False,4,0,False
urban_roundabout,100,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_003-w0001,True,0,rsu-4,4,4,29.04494904198916,29.077175939695024,0,committed,28,10432,False,True,False,4,0,False
urban_roundabout,100,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_023-w0001,True,0,rsu-3,4,4,29.131035867074598,29.16441442726911,0,committed,27,10080,False,True,False,4,0,False
