topology,ttl_seconds,from_vehicle_count,to_vehicle_count,metric,previous_mean,current_mean,absolute_change,relative_change
corridor,30.0,60,80,observed_vehicle_count,60.0,80.0,20.0,0.3333333333333333
corridor,30.0,60,80,interactions,4952.1,6293.3,1341.1999999999998,0.27083459542416344
corridor,30.0,60,80,mean_active_vehicles,52.148421052631576,66.25578947368422,14.10736842105264,0.2705234048565836
corridor,30.0,60,80,peak_active_vehicles,60.0,80.0,20.0,0.3333333333333333
corridor,30.0,60,80,cache_hits,4202.6,5381.3,1178.6999999999998,0.28046923333174695
corridor,30.0,60,80,cache_misses,749.5,912.0,162.5,0.21681120747164775
corridor,30.0,60,80,cache_hit_rate,0.8486649759321876,0.8550254071804364,0.00636043124824881,0.00749463148430558
corridor,30.0,60,80,v2i_queries,749.5,912.0,162.5,0.21681120747164775
corridor,30.0,60,80,v2i_queries_avoided,4202.6,5381.3,1178.6999999999998,0.28046923333174695
corridor,30.0,60,80,query_failures,0.0,0.0,0.0,
corridor,30.0,60,80,accepted,3866.2,4959.9,1093.6999999999998,0.2828875898815374
corridor,30.0,60,80,rejected,1085.9,1333.4,247.5,0.227921539736624
corridor,30.0,60,80,anomaly_escalations,100.6,126.0,25.400000000000006,0.25248508946322074
corridor,30.0,60,80,stale_trust_acceptances,274.8,383.0,108.19999999999999,0.39374090247452687
corridor,30.0,60,80,stale_acceptance_rate,0.055498602405945376,0.060855854289091404,0.005357251883146029,0.0965294917511675
corridor,30.0,60,80,authorization_latency_mean_ms,2.7830256041337544,2.6743372709824635,-0.1086883331512909,-0.039054018399920995
corridor,30.0,60,80,authorization_latency_p95_ms,18.79764557981257,18.49533400734059,-0.30231157247198226,-0.016082416874411386
corridor,30.0,60,80,messages_total,1529.6,1860.7,331.10000000000014,0.21646182008368212
corridor,30.0,60,80,messages_per_interaction,0.3088466938860203,0.29578255230071077,-0.013064141585309552,-0.042299761803928734
corridor,30.0,60,80,bytes_total,1077734.4,1310425.6,232691.2000000002,0.21590774127651507
corridor,30.0,60,80,bytes_per_interaction,217.6082066983061,208.30825058930319,-9.29995610900292,-0.042737157068237136
corridor,30.0,60,80,cache_entries_final,570.4,685.4,115.0,0.20161290322580647
corridor,30.0,60,80,cache_entries_peak,570.4,685.4,115.0,0.20161290322580647
corridor,30.0,80,100,observed_vehicle_count,80.0,100.0,20.0,0.25
corridor,30.0,80,100,interactions,6293.3,7454.7,1161.3999999999996,0.18454546899083146
corridor,30.0,80,100,mean_active_vehicles,66.25578947368422,78.48105263157895,12.22526315789473,0.18451614953211623
corridor,30.0,80,100,peak_active_vehicles,80.0,100.0,20.0,0.25
corridor,30.0,80,100,cache_hits,5381.3,6178.6,797.3000000000002,0.14816122498281087
corridor,30.0,80,100,cache_misses,912.0,1276.1,364.0999999999999,0.3992324561403508
corridor,30.0,80,100,cache_hit_rate,0.8550254071804364,0.8288111284811205,-0.026214278699315918,-0.03065906402215707
corridor,30.0,80,100,v2i_queries,912.0,1276.1,364.0999999999999,0.3992324561403508
corridor,30.0,80,100,v2i_queries_avoided,5381.3,6178.6,797.3000000000002,0.14816122498281087
corridor,30.0,80,100,query_failures,0.0,0.0,0.0,
corridor,30.0,80,100,accepted,4959.9,5897.5,937.6000000000004,0.18903606927559033
corridor,30.0,80,100,rejected,1333.4,1557.2,223.79999999999995,0.16784160791960398
corridor,30.0,80,100,anomaly_escalations,126.0,147.7,21.69999999999999,0.17222222222222214
corridor,30.0,80,100,stale_trust_acceptances,383.0,456.4,73.39999999999998,0.19164490861618794
corridor,30.0,80,100,stale_acceptance_rate,0.060855854289091404,0.06123343045758506,0.00037757616849365405,0.006204434608706753
corridor,30.0,80,100,authorization_latency_mean_ms,2.6743372709824635,3.1197501123042697,0.44541284132180614,0.1665507361972247
corridor,30.0,80,100,authorization_latency_p95_ms,18.49533400734059,19.223780668143583,0.7284466608029945,0.039385428806740244
corridor,30.0,80,100,messages_total,1860.7,2603.8,743.1000000000001,0.3993658300639545
corridor,30.0,80,100,messages_per_interaction,0.29578255230071077,0.3493000141854856,0.05351746188477485,0.180935154790218
corridor,30.0,80,100,bytes_total,1310425.6,1834060.8,523635.19999999995,0.39959170516815296
corridor,30.0,80,100,bytes_per_interaction,208.30825058930319,246.03903741362183,37.73078682431864,0.18112958424631959
corridor,30.0,80,100,cache_entries_final,685.4,1019.6,334.20000000000005,0.48759848263787575
corridor,30.0,80,100,cache_entries_peak,685.4,1019.6,334.20000000000005,0.48759848263787575
grid,0.0,20,40,observed_vehicle_count,20.0,40.0,20.0,1.0
grid,0.0,20,40,interactions,1380.9,2999.0,1618.1,1.1717720327322758
grid,0.0,20,40,mean_active_vehicles,15.84,32.05684210526316,16.216842105263158,1.0237905369484317
grid,0.0,20,40,peak_active_vehicles,20.0,40.0,20.0,1.0
grid,0.0,20,40,cache_hits,0.0,0.0,0.0,
grid,0.0,20,40,cache_misses,1380.9,2999.0,1618.1,1.1717720327322758
grid,0.0,20,40,cache_hit_rate,0.0,0.0,0.0,
grid,0.0,20,40,v2i_queries,1380.9,2999.0,1618.1,1.1717720327322758
grid,0.0,20,40,v2i_queries_avoided,0.0,0.0,0.0,
grid,0.0,20,40,query_failures,0.0,0.0,0.0,
grid,0.0,20,40,accepted,1014.6,2178.5,1163.9,1.1471515868322493
grid,0.0,20,40,rejected,366.3,820.5,454.2,1.23996723996724
grid,0.0,20,40,anomaly_escalations,27.4,58.7,31.300000000000004,1.142335766423358
grid,0.0,20,40,stale_trust_acceptances,0.0,0.0,0.0,
grid,0.0,20,40,stale_acceptance_rate,0.0,0.0,0.0,
grid,0.0,20,40,authorization_latency_mean_ms,16.972886308987356,16.89787877507021,-0.07500753391714454,-0.004419256250919864
grid,0.0,20,40,authorization_latency_p95_ms,24.216200928424776,24.177319064947863,-0.038881863476913026,-0.0016056136795294682
grid,0.0,20,40,messages_total,2821.2,6124.0,3302.8,1.1707075003544591
grid,0.0,20,40,messages_per_interaction,2.0429746285436314,2.04203333553217,-0.0009412930114613971,-0.00046074630507399574
grid,0.0,20,40,bytes_total,1987200.0,4310937.6,2323737.5999999996,1.1693526570048307
grid,0.0,20,40,bytes_per_interaction,1439.0380981822595,1437.4707947182583,-1.5673034640012702,-0.0010891327102326414
grid,0.0,20,40,cache_entries_final,115.7,349.0,233.3,2.0164217804667244
grid,0.0,20,40,cache_entries_peak,115.7,349.0,233.3,2.0164217804667244
grid,0.0,40,60,observed_vehicle_count,40.0,60.0,20.0,0.5
grid,0.0,40,60,interactions,2999.0,4588.7,1589.6999999999998,0.5300766922307435
grid,0.0,40,60,mean_active_vehicles,32.05684210526316,48.63578947368421,16.578947368421055,0.5171734419123926
grid,0.0,40,60,peak_active_vehicles,40.0,60.0,20.0,0.5
grid,0.0,40,60,cache_hits,0.0,0.0,0.0,
grid,0.0,40,60,cache_misses,2999.0,4588.7,1589.6999999999998,0.5300766922307435
grid,0.0,40,60,cache_hit_rate,0.0,0.0,0.0,
grid,0.0,40,60,v2i_queries,2999.0,4588.7,1589.6999999999998,0.5300766922307435
grid,0.0,40,60,v2i_queries_avoided,0.0,0.0,0.0,
grid,0.0,40,60,query_failures,0.0,0.0,0.0,
grid,0.0,40,60,accepted,2178.5,3361.8,1183.3000000000002,0.5431719072756485
grid,0.0,40,60,rejected,820.5,1226.9,406.4000000000001,0.49530773918342486
grid,0.0,40,60,anomaly_escalations,58.7,89.9,31.200000000000003,0.5315161839863713
grid,0.0,40,60,stale_trust_acceptances,0.0,0.0,0.0,
grid,0.0,40,60,stale_acceptance_rate,0.0,0.0,0.0,
grid,0.0,40,60,authorization_latency_mean_ms,16.89787877507021,16.913511560164345,0.015632785094133794,0.000925132988715552
grid,0.0,40,60,authorization_latency_p95_ms,24.177319064947863,24.15000073488887,-0.027318330058992757,-0.0011299156033639276
grid,0.0,40,60,messages_total,6124.0,9371.4,3247.3999999999996,0.5302743305029392
grid,0.0,40,60,messages_per_interaction,2.04203333553217,2.042277631317115,0.00024429578494489235,0.00011963359299481118
grid,0.0,40,60,bytes_total,4310937.6,6596928.0,2285990.4000000004,0.5302768474310555
grid,0.0,40,60,bytes_per_interaction,1437.4707947182583,1437.64200170903,0.17120699077167956,0.0001191029351001429
grid,0.0,40,60,cache_entries_final,349.0,706.5,357.5,1.024355300859599
grid,0.0,40,60,cache_entries_peak,349.0,706.5,357.5,1.024355300859599
grid,0.0,60,80,observed_vehicle_count,60.0,80.0,20.0,0.3333333333333333
grid,0.0,60,80,interactions,4588.7,6217.4,1628.6999999999998,0.35493712816266043
grid,0.0,60,80,mean_active_vehicles,48.63578947368421,65.65473684210527,17.018947368421053,0.34992641329755
grid,0.0,60,80,peak_active_vehicles,60.0,80.0,20.0,0.3333333333333333
grid,0.0,60,80,cache_hits,0.0,0.0,0.0,
grid,0.0,60,80,cache_misses,4588.7,6217.4,1628.6999999999998,0.35493712816266043
grid,0.0,60,80,cache_hit_rate,0.0,0.0,0.0,
grid,0.0,60,80,v2i_queries,4588.7,6217.4,1628.6999999999998,0.35493712816266043
grid,0.0,60,80,v2i_queries_avoided,0.0,0.0,0.0,
grid,0.0,60,80,query_failures,0.0,0.0,0.0,
grid,0.0,60,80,accepted,3361.8,4557.2,1195.3999999999996,0.3555833184603485
grid,0.0,60,80,rejected,1226.9,1660.2,433.29999999999995,0.3531665172385687
grid,0.0,60,80,anomaly_escalations,89.9,123.2,33.3,0.37041156840934364
grid,0.0,60,80,stale_trust_acceptances,0.0,0.0,0.0,
grid,0.0,60,80,stale_acceptance_rate,0.0,0.0,0.0,
grid,0.0,60,80,authorization_latency_mean_ms,16.913511560164345,16.916836110388623,0.0033245502242778002,0.00019656179690727077
grid,0.0,60,80,authorization_latency_p95_ms,24.15000073488887,24.17144709429708,0.021446359408209048,0.0008880479815980319
grid,0.0,60,80,messages_total,9371.4,12700.3,3328.8999999999996,0.35521907078984993
grid,0.0,60,80,messages_per_interaction,2.042277631317115,2.0426936394471715,0.00041600813005659987,0.00020369812785360922
grid,0.0,60,80,bytes_total,6596928.0,8939622.4,2342694.4000000004,0.3551189887171727
grid,0.0,60,80,bytes_per_interaction,1437.64200170903,1437.8314362286342,0.18943451960421953,0.00013176751888093483
grid,0.0,60,80,cache_entries_final,706.5,1129.2,422.70000000000005,0.5983014861995755
grid,0.0,60,80,cache_entries_peak,706.5,1129.2,422.70000000000005,0.5983014861995755
grid,0.0,80,100,observed_vehicle_count,80.0,100.0,20.0,0.25
grid,0.0,80,100,interactions,6217.4,7677.8,1460.4000000000005,0.23488918197317216
grid,0.0,80,100,mean_active_vehicles,65.65473684210527,81.01157894736842,15.356842105263155,0.2339030334124286
grid,0.0,80,100,peak_active_vehicles,80.0,100.0,20.0,0.25
grid,0.0,80,100,cache_hits,0.0,0.0,0.0,
grid,0.0,80,100,cache_misses,6217.4,7677.8,1460.4000000000005,0.23488918197317216
grid,0.0,80,100,cache_hit_rate,0.0,0.0,0.0,
grid,0.0,80,100,v2i_queries,6217.4,7677.8,1460.4000000000005,0.23488918197317216
grid,0.0,80,100,v2i_queries_avoided,0.0,0.0,0.0,
grid,0.0,80,100,query_failures,0.0,0.0,0.0,
grid,0.0,80,100,accepted,4557.2,5678.2,1121.0,0.24598437637145618
grid,0.0,80,100,rejected,1660.2,1999.6,339.39999999999986,0.20443320081917832
grid,0.0,80,100,anomaly_escalations,123.2,153.4,30.200000000000003,0.24512987012987014
grid,0.0,80,100,stale_trust_acceptances,0.0,0.0,0.0,
grid,0.0,80,100,stale_acceptance_rate,0.0,0.0,0.0,
grid,0.0,80,100,authorization_latency_mean_ms,16.916836110388623,16.931682503211647,0.014846392823024246,0.0008776104897006764
grid,0.0,80,100,authorization_latency_p95_ms,24.17144709429708,24.198807075465304,0.02735998116822458,0.0011319132471253569
grid,0.0,80,100,messages_total,12700.3,15680.4,2980.1000000000004,0.2346480004409345
grid,0.0,80,100,messages_per_interaction,2.0426936394471715,2.042301683279425,-0.00039195616774634345,-0.00019188201313067254
grid,0.0,80,100,bytes_total,8939622.4,11037747.2,2098124.799999999,0.23469948797837353
grid,0.0,80,100,bytes_per_interaction,1437.8314362286342,1437.6157927725471,-0.2156434560870366,-0.00014997825937973613
grid,0.0,80,100,cache_entries_final,1129.2,1710.4,581.2,0.5147006730428623
grid,0.0,80,100,cache_entries_peak,1129.2,1710.4,581.2,0.5147006730428623
grid,1.0,20,40,observed_vehicle_count,20.0,40.0,20.0,1.0
grid,1.0,20,40,interactions,1380.9,2999.0,1618.1,1.1717720327322758
grid,1.0,20,40,mean_active_vehicles,15.84,32.05684210526316,16.216842105263158,1.0237905369484317
grid,1.0,20,40,peak_active_vehicles,20.0,40.0,20.0,1.0
grid,1.0,20,40,cache_hits,643.5,1346.0,702.5,1.0916860916860918
grid,1.0,20,40,cache_misses,737.4,1653.0,915.6,1.241659886086249
grid,1.0,20,40,cache_hit_rate,0.4659917223864093,0.44883173302060103,-0.01715998936580826,-0.03682466563553862
grid,1.0,20,40,v2i_queries,737.4,1653.0,915.6,1.241659886086249
grid,1.0,20,40,v2i_queries_avoided,643.5,1346.0,702.5,1.0916860916860918
grid,1.0,20,40,query_failures,0.0,0.1,0.1,
grid,1.0,20,40,accepted,1016.8,2186.8,1170.0000000000002,1.1506687647521638
grid,1.0,20,40,rejected,364.1,812.2,448.1,1.2307058500411974
grid,1.0,20,40,anomaly_escalations,27.8,57.4,29.599999999999998,1.0647482014388487
grid,1.0,20,40,stale_trust_acceptances,3.0,7.0,4.0,1.3333333333333333
grid,1.0,20,40,stale_acceptance_rate,0.00218909282083785,0.00233349697909466,0.0001444041582568099,0.0659652970775085
grid,1.0,20,40,authorization_latency_mean_ms,9.159986715694396,9.436618458885178,0.2766317431907819,0.03020001576168346
grid,1.0,20,40,authorization_latency_p95_ms,22.514652644874094,22.59516307656046,0.08051043168636696,0.0035759126714618337
grid,1.0,20,40,messages_total,1502.8,3369.6,1866.8,1.2422145328719723
grid,1.0,20,40,messages_per_interaction,1.0883148732934904,1.1235318801585232,0.03521700686503282,0.032359207550346235
grid,1.0,20,40,bytes_total,1058240.0,2372825.6,1314585.6,1.2422376776534625
grid,1.0,20,40,bytes_per_interaction,766.376764480302,791.1713008464098,24.794536366107877,0.03235293332897642
grid,1.0,20,40,cache_entries_final,115.7,349.0,233.3,2.0164217804667244
grid,1.0,20,40,cache_entries_peak,115.7,349.0,233.3,2.0164217804667244
grid,1.0,40,60,observed_vehicle_count,40.0,60.0,20.0,0.5
grid,1.0,40,60,interactions,2999.0,4588.7,1589.6999999999998,0.5300766922307435
grid,1.0,40,60,mean_active_vehicles,32.05684210526316,48.63578947368421,16.578947368421055,0.5171734419123926
grid,1.0,40,60,peak_active_vehicles,40.0,60.0,20.0,0.5
grid,1.0,40,60,cache_hits,1346.0,1942.5,596.5,0.44316493313521543
grid,1.0,40,60,cache_misses,1653.0,2646.2,993.1999999999998,0.6008469449485783
grid,1.0,40,60,cache_hit_rate,0.44883173302060103,0.42333571486843746,-0.02549601815216357,-0.05680529311191399
grid,1.0,40,60,v2i_queries,1653.0,2646.2,993.1999999999998,0.6008469449485783
grid,1.0,40,60,v2i_queries_avoided,1346.0,1942.5,596.5,0.44316493313521543
grid,1.0,40,60,query_failures,0.1,0.2,0.1,1.0
grid,1.0,40,60,accepted,2186.8,3368.7,1181.8999999999996,0.5404700932869945
grid,1.0,40,60,rejected,812.2,1220.0,407.79999999999995,0.5020930805220388
grid,1.0,40,60,anomaly_escalations,57.4,92.6,35.199999999999996,0.6132404181184669
grid,1.0,40,60,stale_trust_acceptances,7.0,8.7,1.6999999999999993,0.24285714285714274
grid,1.0,40,60,stale_acceptance_rate,0.00233349697909466,0.00189858692850612,-0.00043491005058854,-0.18637695033883203
grid,1.0,40,60,authorization_latency_mean_ms,9.436618458885178,9.86360411986959,0.42698566098441226,0.04524774026254903
grid,1.0,40,60,authorization_latency_p95_ms,22.59516307656046,22.811392743113608,0.21622966655314713,0.009569732505159799
grid,1.0,40,60,messages_total,3369.6,5398.4,2028.7999999999997,0.6020892687559354
grid,1.0,40,60,messages_per_interaction,1.1235318801585232,1.1764125091274218,0.05288062896889856,0.047066424996714325
grid,1.0,40,60,bytes_total,2372825.6,3800921.6,1428096.0,0.6018545990063492
grid,1.0,40,60,bytes_per_interaction,791.1713008464098,828.2917384413525,37.1204375949427,0.046918331788868686
grid,1.0,40,60,cache_entries_final,349.0,706.4,357.4,1.0240687679083094
grid,1.0,40,60,cache_entries_peak,349.0,706.4,357.4,1.0240687679083094
grid,1.0,60,80,observed_vehicle_count,60.0,80.0,20.0,0.3333333333333333
grid,1.0,60,80,interactions,4588.7,6217.4,1628.6999999999998,0.35493712816266043
grid,1.0,60,80,mean_active_vehicles,48.63578947368421,65.65473684210527,17.018947368421053,0.34992641329755
grid,1.0,60,80,peak_active_vehicles,60.0,80.0,20.0,0.3333333333333333
grid,1.0,60,80,cache_hits,1942.5,2445.1,502.5999999999999,0.2587387387387387
grid,1.0,60,80,cache_misses,2646.2,3772.3,1126.1000000000004,0.4255536240646967
grid,1.0,60,80,cache_hit_rate,0.42333571486843746,0.3932846370859718,-0.030051077782465685,-0.07098639856503682
grid,1.0,60,80,v2i_queries,2646.2,3772.3,1126.1000000000004,0.4255536240646967
grid,1.0,60,80,v2i_queries_avoided,1942.5,2445.1,502.5999999999999,0.2587387387387387
grid,1.0,60,80,query_failures,0.2,0.2,0.0,0.0
grid,1.0,60,80,accepted,3368.7,4569.7,1201.0,0.35651735090687803
grid,1.0,60,80,rejected,1220.0,1647.7,427.70000000000005,0.3505737704918033
grid,1.0,60,80,anomaly_escalations,92.6,129.1,36.5,0.39416846652267823
grid,1.0,60,80,stale_trust_acceptances,8.7,11.8,3.1000000000000014,0.35632183908045995
grid,1.0,60,80,stale_acceptance_rate,0.00189858692850612,0.0018986600964434898,7.316793736991331e-08,3.8538102349353374e-05
grid,1.0,60,80,authorization_latency_mean_ms,9.86360411986959,10.374986944986272,0.5113828251166819,0.05184543285618432
grid,1.0,60,80,authorization_latency_p95_ms,22.811392743113608,22.965098844872802,0.15370610175919452,0.006738128771448903
grid,1.0,60,80,messages_total,5398.4,7696.8,2298.4000000000005,0.4257557794902195
grid,1.0,60,80,messages_per_interaction,1.1764125091274218,1.2379056730868983,0.06149316395947646,0.05227176987865223
grid,1.0,60,80,bytes_total,3800921.6,5420160.0,1619238.4,0.4260120492882568
grid,1.0,60,80,bytes_per_interaction,828.2917384413525,871.7462586666476,43.45452022529503,0.05246281981161139
grid,1.0,60,80,cache_entries_final,706.4,1129.1,422.69999999999993,0.5983861834654586
grid,1.0,60,80,cache_entries_peak,706.4,1129.1,422.69999999999993,0.5983861834654586
grid,1.0,80,100,observed_vehicle_count,80.0,100.0,20.0,0.25
grid,1.0,80,100,interactions,6217.4,7677.8,1460.4000000000005,0.23488918197317216
grid,1.0,80,100,mean_active_vehicles,65.65473684210527,81.01157894736842,15.356842105263155,0.2339030334124286
grid,1.0,80,100,peak_active_vehicles,80.0,100.0,20.0,0.25
grid,1.0,80,100,cache_hits,2445.1,2835.2,390.0999999999999,0.15954357694981797
grid,1.0,80,100,cache_misses,3772.3,4842.6,1070.3000000000002,0.283726108740026
grid,1.0,80,100,cache_hit_rate,0.3932846370859718,0.36928915329930395,-0.023995483786667826,-0.06101302091142306
grid,1.0,80,100,v2i_queries,3772.3,4842.6,1070.3000000000002,0.283726108740026
grid,1.0,80,100,v2i_queries_avoided,2445.1,2835.2,390.0999999999999,0.15954357694981797
grid,1.0,80,100,query_failures,0.2,0.2,0.0,0.0
grid,1.0,80,100,accepted,4569.7,5688.9,1119.1999999999998,0.2449176094710812
grid,1.0,80,100,rejected,1647.7,1988.9,341.20000000000005,0.20707653092189116
grid,1.0,80,100,anomaly_escalations,129.1,149.9,20.80000000000001,0.16111541440743618
grid,1.0,80,100,stale_trust_acceptances,11.8,10.9,-0.9000000000000004,-0.07627118644067798
grid,1.0,80,100,stale_acceptance_rate,0.0018986600964434898,0.00142014499424206,-0.00047851510220142993,-0.25202778691023703
grid,1.0,80,100,authorization_latency_mean_ms,10.374986944986272,10.765760994842045,0.39077404985577324,0.03766501605523614
grid,1.0,80,100,authorization_latency_p95_ms,22.965098844872802,23.064001263249043,0.09890241837624103,0.004306640221508214
grid,1.0,80,100,messages_total,7696.8,9879.7,2182.9000000000005,0.2836113709593598
grid,1.0,80,100,messages_per_interaction,1.2379056730868983,1.28674732232157,0.048841649234671713,0.03945506535475998
grid,1.0,80,100,bytes_total,5420160.0,6958489.6,1538329.5999999996,0.2838162711063879
grid,1.0,80,100,bytes_per_interaction,871.7462586666476,906.2847120578444,34.53845339119687,0.039619847000002144
grid,1.0,80,100,cache_entries_final,1129.1,1710.2,581.1000000000001,0.5146576919670536
grid,1.0,80,100,cache_entries_peak,1129.1,1710.2,581.1000000000001,0.5146576919670536
grid,2.0,20,40,observed_vehicle_count,20.0,40.0,20.0,1.0
grid,2.0,20,40,interactions,1380.9,2999.0,1618.1,1.1717720327322758
grid,2.0,20,40,mean_active_vehicles,15.84,32.05684210526316,16.216842105263158,1.0237905369484317
grid,2.0,20,40,peak_active_vehicles,20.0,40.0,20.0,1.0
grid,2.0,20,40,cache_hits,854.6,1771.8,917.1999999999999,1.073250643575942
grid,2.0,20,40,cache_misses,526.3,1227.2,700.9000000000001,1.3317499524985752
grid,2.0,20,40,cache_hit_rate,0.6188516792688479,0.5907896756621354,-0.028062003606712516,-0.04534528150568617
grid,2.0,20,40,v2i_queries,526.3,1227.2,700.9000000000001,1.3317499524985752
grid,2.0,20,40,v2i_queries_avoided,854.6,1771.8,917.1999999999999,1.073250643575942
grid,2.0,20,40,query_failures,0.0,0.0,0.0,
grid,2.0,20,40,accepted,1023.1,2187.5,1164.4,1.1381096666992474
grid,2.0,20,40,rejected,357.8,811.5,453.7,1.2680268306316378
grid,2.0,20,40,anomaly_escalations,26.6,57.1,30.5,1.1466165413533833
grid,2.0,20,40,stale_trust_acceptances,7.6,8.1,0.5,0.06578947368421052
grid,2.0,20,40,stale_acceptance_rate,0.00552963712645585,0.00270006921705226,-0.0028295679094035896,-0.5117095108946443
grid,2.0,20,40,authorization_latency_mean_ms,6.603088748891386,7.097733800202697,0.494645051311311,0.07491116205190465
grid,2.0,20,40,authorization_latency_p95_ms,21.686609153015866,22.018809062375084,0.3321999093592183,0.015318204289812667
grid,2.0,20,40,messages_total,1075.6,2508.1,1432.5,1.3318148010412794
grid,2.0,20,40,messages_per_interaction,0.7789219520028564,0.8363265711420838,0.05740461913922734,0.0736975238554027
grid,2.0,20,40,bytes_total,757580.8,1767718.4,1010137.5999999999,1.3333727570709286
grid,2.0,20,40,bytes_per_interaction,548.6088545479824,589.4540614217282,40.845206873745724,0.07445232889541946
grid,2.0,20,40,cache_entries_final,115.7,349.0,233.3,2.0164217804667244
grid,2.0,20,40,cache_entries_peak,115.7,349.0,233.3,2.0164217804667244
grid,2.0,40,60,observed_vehicle_count,40.0,60.0,20.0,0.5
grid,2.0,40,60,interactions,2999.0,4588.7,1589.6999999999998,0.5300766922307435
grid,2.0,40,60,mean_active_vehicles,32.05684210526316,48.63578947368421,16.578947368421055,0.5171734419123926
grid,2.0,40,60,peak_active_vehicles,40.0,60.0,20.0,0.5
grid,2.0,40,60,cache_hits,1771.8,2551.0,779.2,0.43977875606727623
grid,2.0,40,60,cache_misses,1227.2,2037.7,810.5,0.6604465449804433
grid,2.0,40,60,cache_hit_rate,0.5907896756621354,0.5559315148159388,-0.03485816084619653,-0.05900265742986924
grid,2.0,40,60,v2i_queries,1227.2,2037.7,810.5,0.6604465449804433
grid,2.0,40,60,v2i_queries_avoided,1771.8,2551.0,779.2,0.43977875606727623
grid,2.0,40,60,query_failures,0.0,0.1,0.1,
grid,2.0,40,60,accepted,2187.5,3384.4,1196.9,0.5471542857142857
grid,2.0,40,60,rejected,811.5,1204.3,392.79999999999995,0.48404189772027106
grid,2.0,40,60,anomaly_escalations,57.1,86.7,29.6,0.5183887915936953
grid,2.0,40,60,stale_trust_acceptances,8.1,19.8,11.700000000000001,1.4444444444444446
grid,2.0,40,60,stale_acceptance_rate,0.00270006921705226,0.00431564903947995,0.00161557982242769,0.5983475579901848
grid,2.0,40,60,authorization_latency_mean_ms,7.097733800202697,7.6706046084262285,0.5728708082235316,0.08071179116455053
grid,2.0,40,60,authorization_latency_p95_ms,22.018809062375084,22.235103436324124,0.21629437394904016,0.00982316406560952
grid,2.0,40,60,messages_total,2508.1,4161.9,1653.7999999999997,0.6593835971452493
grid,2.0,40,60,messages_per_interaction,0.8363265711420838,0.9069909699289364,0.0706643987868526,0.08449378654842166
grid,2.0,40,60,bytes_total,1767718.4,2932172.8,1164454.4,0.6587329746638378
grid,2.0,40,60,bytes_per_interaction,589.4540614217282,639.0040916664891,49.55003024476093,0.08406088529655595
grid,2.0,40,60,cache_entries_final,349.0,706.5,357.5,1.024355300859599
grid,2.0,40,60,cache_entries_peak,349.0,706.5,357.5,1.024355300859599
grid,2.0,60,80,observed_vehicle_count,60.0,80.0,20.0,0.3333333333333333
grid,2.0,60,80,interactions,4588.7,6217.4,1628.6999999999998,0.35493712816266043
grid,2.0,60,80,mean_active_vehicles,48.63578947368421,65.65473684210527,17.018947368421053,0.34992641329755
grid,2.0,60,80,peak_active_vehicles,60.0,80.0,20.0,0.3333333333333333
grid,2.0,60,80,cache_hits,2551.0,3248.3,697.3000000000002,0.2733437867502941
grid,2.0,60,80,cache_misses,2037.7,2969.1,931.3999999999999,0.4570839672179417
grid,2.0,60,80,cache_hit_rate,0.5559315148159388,0.5224636602936952,-0.033467854522243656,-0.0602013982483515
grid,2.0,60,80,v2i_queries,2037.7,2969.1,931.3999999999999,0.4570839672179417
grid,2.0,60,80,v2i_queries_avoided,2551.0,3248.3,697.3000000000002,0.2733437867502941
grid,2.0,60,80,query_failures,0.1,0.1,0.0,0.0
grid,2.0,60,80,accepted,3384.4,4579.0,1194.6,0.35297246188393805
grid,2.0,60,80,rejected,1204.3,1638.4,434.10000000000014,0.3604583575521051
grid,2.0,60,80,anomaly_escalations,86.7,126.2,39.5,0.4555940023068051
grid,2.0,60,80,stale_trust_acceptances,19.8,24.5,4.699999999999999,0.23737373737373732
grid,2.0,60,80,stale_acceptance_rate,0.00431564903947995,0.00394113536705829,-0.00037451367242165995,-0.08678038204580002
grid,2.0,60,80,authorization_latency_mean_ms,7.6706046084262285,8.234548455148904,0.5639438467226752,0.07352012983476919
grid,2.0,60,80,authorization_latency_p95_ms,22.235103436324124,22.42622570632957,0.19112227000544735,0.008595519717404266
grid,2.0,60,80,messages_total,4161.9,6065.6,1903.7000000000007,0.4574112785026072
grid,2.0,60,80,messages_per_interaction,0.9069909699289364,0.9755623565746143,0.06857138664567797,0.07560316355856399
grid,2.0,60,80,bytes_total,2932172.8,4271884.8,1339712.0,0.45690076655782363
grid,2.0,60,80,bytes_per_interaction,639.0040916664891,687.0705672838981,48.06647561740897,0.07522091993504161
grid,2.0,60,80,cache_entries_final,706.5,1129.1,422.5999999999999,0.5981599433828731
grid,2.0,60,80,cache_entries_peak,706.5,1129.1,422.5999999999999,0.5981599433828731
grid,2.0,80,100,observed_vehicle_count,80.0,100.0,20.0,0.25
grid,2.0,80,100,interactions,6217.4,7677.8,1460.4000000000005,0.23488918197317216
grid,2.0,80,100,mean_active_vehicles,65.65473684210527,81.01157894736842,15.356842105263155,0.2339030334124286
grid,2.0,80,100,peak_active_vehicles,80.0,100.0,20.0,0.25
grid,2.0,80,100,cache_hits,3248.3,3758.8,510.5,0.15715912939075824
grid,2.0,80,100,cache_misses,2969.1,3919.0,949.9000000000001,0.31992859789161704
grid,2.0,80,100,cache_hit_rate,0.5224636602936952,0.48957782298077046,-0.032885837312924715,-0.06294377927536325
