architecture,TP,FP,TN,FN,trust_precision,malicious_revocation_recall,false_revocation_rate,malicious_acceptance_rate,specificity,trust_f1,mcc,detection_latency_p95_ms,qualification_latency_p95_ms,consensus_latency_p95_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ledger_consistency_delay_p95_ms,messages_total,messages_per_decision,bytes_total,bytes_per_decision,retransmissions,mean_queue_delay_ms,packet_delivery_ratio,consensus_success_rate,consensus_liveness_failures,safety_violations,view_changes,ledger_blocks,ledger_consistent,state_recoveries,false_revocations_from_compromise,runtime_seconds,topology,vehicle_count,seed,backhaul_extra_latency_ms,cpu_time_seconds,peak_memory_kb
distributed_crn_honest,47,6,422,19,0.8867924528301887,0.7121212121212122,0.014018691588785047,0.2878787878787879,0.985981308411215,0.7899159663865547,0.7674601404419784,8000.0,15378.290279179306,1027.1890146389387,14700.523684126247,15645.452478310963,15779.157263137211,15.5343746337266,14083,28.508097165991902,16636544,33677.21457489878,265,5187.884524374781,0.981182986579564,1.0,0,0,0,53,1,0,0,8.230163700005505,grid,80,1001,0.0,8.1875,15948.4189453125
central_crn_available_0ms,48,6,422,18,0.8888888888888888,0.7272727272727273,0.014018691588785047,0.2727272727272727,0.985981308411215,0.7999999999999999,0.7777049653226762,8000.0,14453.751531356493,0.0,14163.351448343054,14401.944310591936,14465.604069357993,1.0000000000012221,18884,38.22672064777328,13294336,26911.611336032387,352,6480.521302690464,0.9813598813810633,,0,0,0,54,1,0,0,5.100326900021173,grid,80,1001,0.0,5.0625,16855.9716796875
central_crn_operational_0ms,48,6,422,18,0.8888888888888888,0.7272727272727273,0.014018691588785047,0.2727272727272727,0.985981308411215,0.7999999999999999,0.7777049653226762,8000.0,14453.751531356493,0.0,14163.11362159113,14401.98410912748,14465.70598828513,1.0000000000012221,18884,38.22672064777328,13294336,26911.611336032387,352,6480.521302690464,0.9813598813810633,,0,0,0,54,1,0,0,4.994538500002818,grid,80,1001,0.0,5.0,16814.1748046875
distributed_crn_honest,45,6,423,21,0.8823529411764706,0.6818181818181818,0.013986013986013986,0.3181818181818182,0.986013986013986,0.7692307692307693,0.7467777587156135,8000.0,15324.121746976782,1085.7371613852144,14646.462083870318,15540.732234212397,15676.595462715986,16.17660320298242,14042,28.367676767676766,16348320,33026.90909090909,289,5145.613438097999,0.9794188861985472,1.0,0,0,0,51,1,0,0,7.929784300009487,grid,80,1002,0.0,7.84375,15749.0791015625
central_crn_available_0ms,45,6,423,21,0.8823529411764706,0.6818181818181818,0.013986013986013986,0.3181818181818182,0.986013986013986,0.7692307692307693,0.7467777587156135,8000.0,14437.638569234232,0.0,14162.388059686322,14383.034535436396,14445.362960175344,1.0000000000012221,18812,38.0040404040404,13243648,26754.844444444443,374,6467.931755475572,0.9801190729321709,,0,0,0,51,1,0,0,4.810903299978236,grid,80,1002,0.0,4.8125,16598.556640625
central_crn_operational_0ms,45,6,423,21,0.8823529411764706,0.6818181818181818,0.013986013986013986,0.3181818181818182,0.986013986013986,0.7692307692307693,0.7467777587156135,8000.0,14437.638569234232,0.0,14162.47935141746,14383.053714758891,14445.567182846338,1.0000000000012221,18812,38.0040404040404,13243648,26754.844444444443,374,6467.931755475572,0.9801190729321709,,0,0,0,51,1,0,0,4.75046250000014,grid,80,1002,0.0,4.703125,16590.251953125
distributed_crn_honest,46,5,425,20,0.9019607843137255,0.696969696969697,0.011627906976744186,0.30303030303030304,0.9883720930232558,0.7863247863247863,0.7663873304166019,8000.0,15336.127065612956,928.2168138667278,14649.33727305374,15534.417923372645,15700.248718242974,14.990008586922343,14007,28.239919354838708,16519360,33305.16129032258,302,5249.525996602259,0.978439351752695,1.0,0,0,0,51,1,0,0,8.006195000023581,grid,80,1003,0.0,7.75,15748.583984375
central_crn_available_0ms,47,5,425,19,0.9038461538461539,0.7121212121212122,0.011627906976744186,0.2878787878787879,0.9883720930232558,0.7966101694915254,0.77663512333014,8000.0,14447.237175317941,0.0,14166.526531417308,14406.018035858206,14462.996396148146,1.0000000000012221,18894,38.09274193548387,13301376,26817.290322580644,405,6467.7583880600505,0.9785646236900604,,0,0,0,52,1,0,0,5.036600599996746,grid,80,1003,0.0,4.9375,16797.083984375
central_crn_operational_0ms,46,5,425,20,0.9019607843137255,0.696969696969697,0.011627906976744186,0.30303030303030304,0.9883720930232558,0.7863247863247863,0.7663873304166019,8000.0,14447.734684256488,0.0,14164.563788807665,14406.24877450212,14463.781016461135,1.0000000000012221,18894,38.09274193548387,13301376,26817.290322580644,405,6467.7583880600505,0.9785646236900604,,0,0,0,51,1,0,0,4.908979500003625,grid,80,1003,0.0,4.84375,16808.3955078125
distributed_crn_honest,48,6,423,18,0.8888888888888888,0.7272727272727273,0.013986013986013986,0.2727272727272727,0.986013986013986,0.7999999999999999,0.7777653184818517,8000.0,15551.70899172032,1092.6496297576323,14701.244209346307,15688.793867069006,15863.841682333756,14.218280515005333,14099,28.482828282828283,16993376,34330.052525252526,265,5251.616373915745,0.9812043407333854,1.0,0,0,0,54,1,0,0,8.281668200012064,grid,80,1004,0.0,8.265625,15927.5458984375
central_crn_available_0ms,48,6,423,18,0.8888888888888888,0.7272727272727273,0.013986013986013986,0.2727272727272727,0.986013986013986,0.7999999999999999,0.7777653184818517,8000.0,14428.290475024542,0.0,14156.45490586924,14395.387634908482,14455.263287907961,1.0000000000012221,18892,38.16565656565657,13299968,26868.62222222222,351,6480.861613381678,0.9814207071776413,,0,0,0,54,1,0,0,5.0005073999927845,grid,80,1004,0.0,4.96875,16861.3193359375
central_crn_operational_0ms,48,6,423,18,0.8888888888888888,0.7272727272727273,0.013986013986013986,0.2727272727272727,0.986013986013986,0.7999999999999999,0.7777653184818517,8000.0,14428.290475024542,0.0,14158.062580901102,14395.536991263569,14455.403304115573,1.0000000000012221,18892,38.16565656565657,13299968,26868.62222222222,351,6480.861613381678,0.9814207071776413,,0,0,0,54,1,0,0,4.915261500020279,grid,80,1004,0.0,4.90625,16830.8193359375
distributed_crn_honest,47,6,421,19,0.8867924528301887,0.7121212121212122,0.01405152224824356,0.2878787878787879,0.9859484777517564,0.7899159663865547,0.7673975593540328,8000.0,15524.768484471451,1125.7383709350347,14689.88089694483,15687.140869037594,15882.570932954302,15.612657425657517,14080,28.559837728194726,16875904,34231.04259634888,297,5260.747276592027,0.97890625,1.0,0,0,0,53,1,0,0,8.490273300005356,grid,80,1005,0.0,8.34375,16300.4169921875
central_crn_available_0ms,48,6,421,18,0.8888888888888888,0.7272727272727273,0.01405152224824356,0.2727272727272727,0.9859484777517564,0.7999999999999999,0.7776443341338855,8000.0,14429.89222906738,0.0,14162.627253358964,14386.620025634713,14443.067964081189,1.0000000000012221,18841,38.217038539553755,13264064,26904.795131845844,396,6485.962360809217,0.978982007324452,,0,0,0,54,1,0,0,4.7773293999780435,grid,80,1005,0.0,4.6875,16650.7294921875
central_crn_operational_0ms,48,6,421,18,0.8888888888888888,0.7272727272727273,0.01405152224824356,0.2727272727272727,0.9859484777517564,0.7999999999999999,0.7776443341338855,8000.0,14427.883693420576,0.0,14161.965518532394,14386.180337362797,14443.277740416876,1.0000000000012221,18841,38.217038539553755,13264064,26904.795131845844,396,6485.962360809217,0.978982007324452,,0,0,0,54,1,0,0,4.775170499982778,grid,80,1005,0.0,4.734375,16642.0419921875
distributed_crn_honest,47,5,419,19,0.9038461538461539,0.7121212121212122,0.01179245283018868,0.2878787878787879,0.9882075471698113,0.7966101694915254,0.7762795227632913,8000.0,15624.956496288723,1094.065786563354,14719.060991401331,15789.460220965457,15972.879756410137,17.26960788985128,13891,28.348979591836734,17055456,34807.05306122449,274,5257.531223438791,0.9802749982002735,1.0,0,0,0,52,1,0,0,8.22650779999094,grid,80,1006,0.0,8.046875,15587.0263671875
central_crn_available_0ms,48,5,419,18,0.9056603773584906,0.7272727272727273,0.01179245283018868,0.2727272727272727,0.9882075471698113,0.8067226890756303,0.7864550539970716,8000.0,14451.969869203796,0.0,14163.106266628418,14384.614859547937,14462.630310115492,1.0000000000012221,18586,37.93061224489796,13084544,26703.151020408164,352,6491.872248359295,0.981007209727752,,0,0,0,53,1,0,0,4.8706973000080325,grid,80,1006,0.0,4.8125,16433.744140625
central_crn_operational_0ms,48,5,419,18,0.9056603773584906,0.7272727272727273,0.01179245283018868,0.2727272727272727,0.9882075471698113,0.8067226890756303,0.7864550539970716,8000.0,14451.969869203796,0.0,14163.63211059375,14385.769583688623,14463.452832737426,1.0000000000012221,18586,37.93061224489796,13084544,26703.151020408164,352,6491.872248359295,0.981007209727752,,0,0,0,53,1,0,0,4.72672330000205,grid,80,1006,0.0,4.65625,16425.330078125
distributed_crn_honest,46,6,419,20,0.8846153846153846,0.696969696969697,0.01411764705882353,0.30303030303030304,0.9858823529411764,0.7796610169491526,0.7569359259339916,8000.0,15284.449732388432,942.2923343169791,14670.832090155529,15577.135462275783,15678.598181378224,15.765329539302538,13887,28.283095723014256,16318368,33234.96537678208,277,5226.473484185198,0.9800532872470656,1.0,0,0,0,52,1,0,0,8.176571299991338,grid,80,1007,0.0,8.125,16165.759765625
central_crn_available_0ms,47,6,419,19,0.8867924528301887,0.7121212121212122,0.01411764705882353,0.2878787878787879,0.9858823529411764,0.7899159663865547,0.7672715295671287,8000.0,14435.32614495624,0.0,14159.170814365112,14402.141089979274,14449.36315167548,1.0000000000012221,18709,38.10386965376782,13171136,26825.124236252545,369,6483.548504356533,0.9802768720936448,,0,0,0,53,1,0,0,4.805603199987672,grid,80,1007,0.0,4.78125,16541.1318359375
central_crn_operational_0ms,47,6,419,19,0.8867924528301887,0.7121212121212122,0.01411764705882353,0.2878787878787879,0.9858823529411764,0.7899159663865547,0.7672715295671287,8000.0,14435.32614495624,0.0,14158.741668534514,14401.070376333708,14449.403837546122,1.0000000000012221,18709,38.10386965376782,13171136,26825.124236252545,369,6483.548504356533,0.9802768720936448,,0,0,0,53,1,0,0,4.781329799996456,grid,80,1007,0.0,4.765625,16533.4287109375
distributed_crn_honest,46,6,423,20,0.8846153846153846,0.696969696969697,0.013986013986013986,0.30303030303030304,0.986013986013986,0.7796610169491526,0.7571944239239806,8000.0,15461.209897114699,1049.716420114081,14684.67170926948,15640.940700064102,15822.19702495042,15.682619404626852,14126,28.537373737373738,16919840,34181.49494949495,298,5165.795415128659,0.9789041483788758,1.0,0,0,0,52,1,0,0,8.146492100000614,grid,80,1008,0.0,8.0,15856.7548828125
central_crn_available_0ms,47,6,423,19,0.8867924528301887,0.7121212121212122,0.013986013986013986,0.2878787878787879,0.986013986013986,0.7899159663865547,0.7675224349750173,8000.0,14476.043629152127,0.0,14175.555233579147,14411.37432996139,14484.305139770056,1.0000000000012221,18972,38.32727272727273,13356288,26982.4,399,6478.16162175874,0.9789690069576218,,0,0,0,53,1,0,0,4.9729875000193715,grid,80,1008,0.0,4.9375,16730.091796875
central_crn_operational_0ms,47,6,423,19,0.8867924528301887,0.7121212121212122,0.013986013986013986,0.2878787878787879,0.986013986013986,0.7899159663865547,0.7675224349750173,8000.0,14476.043629152127,0.0,14175.731401021736,14411.557740495578,14484.462190317661,1.0000000000012221,18972,38.32727272727273,13356288,26982.4,399,6478.16162175874,0.9789690069576218,,0,0,0,53,1,0,0,4.933124699979089,grid,80,1008,0.0,4.765625,16722.224609375
distributed_crn_honest,47,6,419,19,0.8867924528301887,0.7121212121212122,0.01411764705882353,0.2878787878787879,0.9858823529411764,0.7899159663865547,0.7672715295671287,8000.0,15333.812988847447,939.3813959434094,14695.27559040366,15594.532526845644,15702.391656435622,15.782225446162812,13873,28.254582484725052,16442592,33487.967413441955,255,5203.338548135089,0.9816189721040871,1.0,0,0,0,53,1,0,0,8.203190000000177,grid,80,1009,0.0,8.0625,15974.0087890625
central_crn_available_0ms,47,6,419,19,0.8867924528301887,0.7121212121212122,0.01411764705882353,0.2878787878787879,0.9858823529411764,0.7899159663865547,0.7672715295671287,8000.0,14438.250251151327,0.0,14160.18864033829,14391.507626022452,14444.61575972698,1.0000000000012221,18621,37.924643584521384,13109184,26698.949083503056,352,6477.857748134155,0.9810966113527737,,0,0,0,53,1,0,0,4.860876699996879,grid,80,1009,0.0,4.78125,16546.26171875
central_crn_operational_0ms,47,6,419,19,0.8867924528301887,0.7121212121212122,0.01411764705882353,0.2878787878787879,0.9858823529411764,0.7899159663865547,0.7672715295671287,8000.0,14438.250251151327,0.0,14160.18864033829,14391.545137440547,14444.785159662695,1.0000000000012221,18621,37.924643584521384,13109184,26698.949083503056,352,6477.857748134155,0.9810966113527737,,0,0,0,53,1,0,0,4.809196099988185,grid,80,1009,0.0,4.75,16479.17578125
distributed_crn_honest,47,6,422,19,0.8867924528301887,0.7121212121212122,0.014018691588785047,0.2878787878787879,0.985981308411215,0.7899159663865547,0.7674601404419784,8000.0,15450.990025431916,936.2837806952795,14672.667357732482,15609.370345084739,15807.672954572836,16.067559896232808,14020,28.380566801619434,16502496,33405.86234817814,285,5151.149164560437,0.9796718972895863,1.0,0,0,0,53,1,0,0,8.056520399986766,grid,80,1010,0.0,8.03125,15726.16796875
central_crn_available_0ms,47,6,422,19,0.8867924528301887,0.7121212121212122,0.014018691588785047,0.2878787878787879,0.985981308411215,0.7899159663865547,0.7674601404419784,8000.0,14439.938496175086,0.0,14160.224362667894,14384.388166495157,14454.212808372175,1.0000000000012221,18768,37.991902834008094,13212672,26746.2995951417,384,6456.628525575799,0.979539641943734,,0,0,0,53,1,0,0,4.889201799989678,grid,80,1010,0.0,4.84375,16563.7470703125
central_crn_operational_0ms,47,6,422,19,0.8867924528301887,0.7121212121212122,0.014018691588785047,0.2878787878787879,0.985981308411215,0.7899159663865547,0.7674601404419784,8000.0,14439.938496175086,0.0,14159.524380436424,14384.392113478923,14454.253543753663,1.0000000000012221,18768,37.991902834008094,13212672,26746.2995951417,384,6456.628525575799,0.979539641943734,,0,0,0,53,1,0,0,4.791893300018273,grid,80,1010,0.0,4.75,16556.0439453125
distributed_crn_honest,60,5,526,23,0.9230769230769231,0.7228915662650602,0.009416195856873822,0.27710843373493976,0.9905838041431262,0.810810810810811,0.7929073466169003,9000.0,15784.340093214198,1729.3931373267992,14934.19755755685,16111.721969241395,16387.53894952181,15.761814191104406,17045,27.76058631921824,20279072,33027.804560260585,305,5353.112892663053,0.9821061894983866,1.0,0,0,0,65,1,0,0,11.103431700001238,grid,100,1001,0.0,10.625,19274.4638671875
central_crn_available_0ms,60,5,526,23,0.9230769230769231,0.7228915662650602,0.009416195856873822,0.27710843373493976,0.9905838041431262,0.810810810810811,0.7929073466169003,9000.0,14507.338077099517,0.0,14207.478878474412,14472.593362300031,14539.830821875325,1.0000000000012221,23072,37.57654723127036,16242688,26453.889250814333,405,6532.60329368982,0.9824462552011096,,0,0,0,65,1,0,0,6.327737699990394,grid,100,1001,0.0,6.125,20400.3046875
central_crn_operational_0ms,60,5,526,23,0.9230769230769231,0.7228915662650602,0.009416195856873822,0.27710843373493976,0.9905838041431262,0.810810810810811,0.7929073466169003,9000.0,14507.338077099517,0.0,14207.372617293116,14470.711887160312,14539.940667227476,1.0000000000012221,23072,37.57654723127036,16242688,26453.889250814333,405,6532.60329368982,0.9824462552011096,,0,0,0,65,1,0,0,6.503742000000784,grid,100,1001,0.0,6.25,20390.46875
distributed_crn_honest,56,5,526,28,0.9180327868852459,0.6666666666666666,0.009416195856873822,0.3333333333333333,0.9905838041431262,0.7724137931034483,0.755088767001183,9000.0,15483.836490712747,1617.148076632958,14890.444032472971,15845.486781727977,16045.44633640375,15.146925491421825,17026,27.684552845528454,18956768,30824.01300813008,360,5309.272386771942,0.9788558674967697,1.0,0,0,0,61,1,0,0,10.301133000000846,grid,100,1002,0.0,10.09375,19228.576171875
central_crn_available_0ms,56,5,526,28,0.9180327868852459,0.6666666666666666,0.009416195856873822,0.3333333333333333,0.9905838041431262,0.7724137931034483,0.755088767001183,9000.0,14507.87729072391,0.0,14199.174220275325,14471.858997525876,14542.732956848638,1.0000000000012221,23135,37.61788617886179,16287040,26482.9918699187,499,6493.599013443343,0.9784309487789065,,0,0,0,61,1,0,0,6.458964999997988,grid,100,1002,0.0,6.359375,20395.2919921875
central_crn_operational_0ms,56,5,526,28,0.9180327868852459,0.6666666666666666,0.009416195856873822,0.3333333333333333,0.9905838041431262,0.7724137931034483,0.755088767001183,9000.0,14507.87729072391,0.0,14200.717851078572,14472.470770313163,14542.9597893848,1.0000000000012221,23135,37.61788617886179,16287040,26482.9918699187,499,6493.599013443343,0.9784309487789065,,0,0,0,61,1,0,0,6.285929699981352,grid,100,1002,0.0,6.1875,20385.5107421875
distributed_crn_honest,55,6,527,28,0.9016393442622951,0.6626506024096386,0.01125703564727955,0.3373493975903614,0.9887429643527205,0.7638888888888888,0.7446200168734415,9000.0,15383.709844314446,1595.6052672840642,14773.977637349688,15801.553782833289,16020.888312939796,14.996156352854229,16976,27.558441558441558,19474208,31613.974025974025,351,5332.299913418082,0.9793237511781339,1.0,0,0,0,61,1,0,0,10.167357800004538,grid,100,1003,0.0,9.90625,19246.66796875
central_crn_available_0ms,55,6,527,28,0.9016393442622951,0.6626506024096386,0.01125703564727955,0.3373493975903614,0.9887429643527205,0.7638888888888888,0.7446200168734415,9000.0,14466.554158246843,0.0,14190.964180935105,14458.174994899806,14526.199427105883,1.0000000000012221,23120,37.532467532467535,16276480,26422.85714285714,484,6508.2595989624315,0.9790657439446366,,0,0,0,61,1,0,0,6.365936100017279,grid,100,1003,0.0,6.109375,20395.4189453125
central_crn_operational_0ms,54,6,527,29,0.9,0.6506024096385542,0.01125703564727955,0.3493975903614458,0.9887429643527205,0.7552447552447552,0.7362497441700364,9000.0,14467.939672157117,0.0,14190.150337443527,14458.3404962777,14526.400937385373,1.0000000000012221,23120,37.532467532467535,16276480,26422.85714285714,484,6508.2595989624315,0.9790657439446366,,0,0,0,60,1,0,0,6.231723599979887,grid,100,1003,0.0,5.890625,20384.36328125
distributed_crn_honest,54,6,526,30,0.9,0.6428571428571429,0.011278195488721804,0.35714285714285715,0.9887218045112782,0.75,0.7309877234771388,9000.0,15293.308003965887,1664.1585753191066,14802.834266224787,15809.890285839394,15907.782046908966,14.246024521325216,16955,27.524350649350648,19230560,31218.44155844156,314,5327.282242264397,0.9814803892657034,1.0,0,0,0,60,1,0,0,9.905030599999009,grid,100,1004,0.0,9.734375,19290.373046875
central_crn_available_0ms,55,6,526,29,0.9016393442622951,0.6547619047619048,0.011278195488721804,0.34523809523809523,0.9887218045112782,0.7586206896551725,0.7393015329183247,9000.0,14527.245523549369,0.0,14195.042638472805,14484.988435991649,14561.602920147085,1.0000000000012221,23167,37.60876623376623,16309568,26476.571428571428,440,6514.444055078842,0.981007467518453,,0,0,0,61,1,0,0,6.188224399986211,grid,100,1004,0.0,6.015625,20464.9912109375
